company_name,region,phone,contact,email,website,availability,notes,city,state,zip,category,type,authorization,address,status,lat,long
RapidHaul Ops,PA - Omaha,908-555-2702,Daniela Ramirez,service922@rapidhaulops.com,,24/7,Dedicated fleet support,Charlotte,FL,75952,Dispatcher,,,,,34.956003,-117.461378
RapidHaul Ops,GA - Miami,750-555-5640,Elena Blake,service120@rapidhaulops.com,,24/7,Multi-tenant routing,Boise,NE,14017,Dispatcher,,,,,27.042208,-89.510799
RapidHaul Ops,CO - Salt Lake City,305-555-8610,Noah Moore,service276@rapidhaulops.com,,Mon-Sat,High-volume brokerage,Seattle,CA,98820,Dispatcher,,,,,39.218034,-75.012575
RapidHaul Ops,MI - Austin,967-555-7799,Isabella Torres,service312@rapidhaulops.com,,24/7 + Hotshots,Routes field partners,Miami,OH,70759,Dispatcher,,,,,25.821956,-71.690463
RapidHaul Ops,AZ - Raleigh,442-555-4858,Ethan Lopez,service65@rapidhaulops.com,,24/7,Hazmat load handling,Omaha,NE,11489,Dispatcher,,,,,47.511738,-120.120244
RapidHaul Ops,MN - Nashville,920-555-4419,Sasha Ramirez,service824@rapidhaulops.com,,24/7,Overnight dispatch,Portland,FL,48045,Dispatcher,,,,,33.666761,-124.120854
RapidHaul Ops,OR - Atlanta,559-555-4434,Sophia Lopez,service607@rapidhaulops.com,,24/7 + Hotshots,Temp-controlled freight,Dallas,MO,53171,Dispatcher,,,,,31.693346,-87.982594
RapidHaul Ops,PA - Charlotte,931-555-7803,Logan Torres,service338@rapidhaulops.com,,24/7 + Hotshots,Insurance liaison,Chicago,FL,24067,Dispatcher,,,,,47.883145,-74.538401
RapidHaul Ops,FL - Minneapolis,495-555-1031,Ryan Diaz,service868@rapidhaulops.com,,24/7 + Hotshots,Hazmat load handling,Houston,NC,30078,Dispatcher,,,,,37.307159,-76.240506
RapidHaul Ops,NY - Orlando,784-555-6308,Mateo Brooks,service939@rapidhaulops.com,,Mon-Fri,Temp-controlled freight,Memphis,NV,40282,Dispatcher,,,,,26.143433,-69.192814
RapidHaul Ops,UT - Seattle,957-555-6567,Ryan King,service454@rapidhaulops.com,,24/7,Escalations & after-hours,Miami,CO,60474,Dispatcher,,,,,43.467058,-77.707393
RapidHaul Ops,CO - Nashville,973-555-8380,Logan Brooks,service910@rapidhaulops.com,,Mon-Sat,Spanish + English support,San Diego,ID,58443,Dispatcher,,,,,42.583081,-93.263993
RapidHaul Ops,TN - Portland,343-555-8476,Daniela Lopez,service482@rapidhaulops.com,,Weekdays + Emergency,Dedicated fleet support,Detroit,NY,95712,Dispatcher,,,,,38.680531,-123.346028
RapidLink Desk,NV - Raleigh,971-555-7194,Alex Blake,service981@rapidlinkdesk.com,,Mon-Sat,Escalations & after-hours,Detroit,CA,46308,Dispatcher,,,,,35.066455,-83.640656
RapidLink Desk,NC - Cleveland,496-555-1655,Victor Brooks,service524@rapidlinkdesk.com,,Mon-Sat,Overnight dispatch,Nashville,PA,89664,Dispatcher,,,,,30.322654,-105.833183
RapidLink Desk,NY - San Antonio,252-555-2957,Daniela Blake,service496@rapidlinkdesk.com,,Weekdays + Emergency,High-volume brokerage,Houston,ID,51694,Dispatcher,,,,,29.862907,-118.838789
RapidLink Desk,MI - Seattle,278-555-5606,Evan Diaz,service192@rapidlinkdesk.com,,Mon-Fri,Overnight dispatch,Salt Lake City,TX,41426,Dispatcher,,,,,26.726849,-88.004079
RapidLink Desk,FL - Omaha,894-555-1321,Isabella Brooks,service69@rapidlinkdesk.com,,24/7 + Hotshots,Spanish + English support,Miami,CA,29619,Dispatcher,,,,,32.823542,-97.573554
RapidLink Desk,TX - Minneapolis,272-555-8686,Victor Diaz,service762@rapidlinkdesk.com,,Mon-Fri,Load board management,Los Angeles,NE,10298,Dispatcher,,,,,41.758865,-95.795196
RapidLink Desk,MO - Houston,887-555-4137,Mateo Brooks,service478@rapidlinkdesk.com,,24/7 + Hotshots,Hazmat load handling,Portland,CA,34583,Dispatcher,,,,,36.005828,-84.845725
RapidLink Desk,OH - New York,330-555-1627,Sasha Lopez,service164@rapidlinkdesk.com,,Mon-Fri,Escalations & after-hours,Tucson,NY,32134,Dispatcher,,,,,30.632208,-114.632295
RapidLink Desk,NY - San Antonio,764-555-5430,Ryan King,service606@rapidlinkdesk.com,,24/7 + Hotshots,Spanish + English support,Minneapolis,ID,97647,Dispatcher,,,,,31.768349,-91.026450
RapidLink Desk,ID - Las Vegas,394-555-3733,Maria King,service334@rapidlinkdesk.com,,Mon-Sat,Multi-tenant routing,New York,NE,55205,Dispatcher,,,,,45.268319,-82.073353
RapidLink Desk,OR - San Diego,320-555-4483,Sophia Torres,service705@rapidlinkdesk.com,,24/7 + Hotshots,Spanish + English support,Detroit,NY,87492,Dispatcher,,,,,44.330235,-113.363563
Recovery 307,WY - Riverton,307-856-8697,Dispatch,info@recovery307.com,https://recovery307.com,24/7,Offroad recovery specialists,Riverton,WY,82501,Towing,,,,,43.267351,-92.476818
Red Desert Towing,WY - Rawlins,307-324-2100,Owner,info@reddeserttowing.com,https://reddeserttowing.com,24/7,Heavy recovery I-80,Rawlins,WY,82301,Towing,,,,,36.097794,-81.870983
Redwood Coast Lock,West Coast,707-555-1616,Owner,service@redwoodcoastlock.com,,09:00-18:00,Cajas fuertes para dispensarios,Eureka,CA,95501,Locksmiths,,,,,35.039355,-95.705033
Reynolds Towing,WY - Gillette,307-682-5353,Manager,service@reynoldstowing.com,https://reynoldstowing.com,24/7,Wreckmaster certified,Gillette,WY,82718,Towing,,,,,32.896402,-113.465028
Rhode Island Security,East Coast,401-555-5678,Manager,info@risecurity.com,,09:00-17:00,Sistemas de control de acceso,Providence,RI,2903,Locksmiths,,,,,30.669253,-81.589937
Ritchie Bros,West Coast,(951) 940-9441,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,Perris,CA,92571,dealer/auction,Auction,,,,44.705628,-78.412123
Ritchie Bros,West Coast,(702) 644-2468,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,N. Las Vegas,NV,89015,dealer/auction,Auction,,,,33.120704,-67.376659
Ritchie Bros,East Coast,516-640-6878,Kevin Donovan,Kdonovan@ritchiebros.com,,,Heavy Equipment Auction,North East,MD,21901,dealer/auction,Auction,Authorized,,,47.221976,-109.056185
Ritchie Bros,Midwest,(815) 941-6400,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,Morris,IL,60450,dealer/auction,Auction,,,,45.214223,-70.994196
Ritchie Bros,West Coast,(360) 767-3000,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,Chehalis,WA,98532,dealer/auction,Auction,,,,36.061526,-104.013723
Ritchie Bros,South,(713) 455-5200,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,Humble,TX,77396,dealer/auction,Auction,,,,48.194104,-105.475425
Ritchie Bros,Midwest,(507) 451-2679,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,Medford,MN,55049,dealer/auction,Auction,,,,35.096054,-114.492157
Ritchie Bros,Midwest,(303) 659-3962,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,Longmont,CO,80504,dealer/auction,Auction,,,,29.366540,-82.770496
Ritchie Bros,South,(770) 304-3355,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,Newnan,GA,30263,dealer/auction,Auction,,,,47.275683,-97.301447
Ritchie Bros,East Coast,(410) 287-4330,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,North East,MD,21901,dealer/auction,Auction,,,,47.221976,-109.056185
Ritchie Bros,South,(817) 237-6544,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,Fort Worth,TX,76135,dealer/auction,Auction,,,,35.157071,-108.688372
Ritchie Bros,South,(863) 420-9119,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,Davenport,FL,33897,dealer/auction,Auction,,,,40.457041,-75.488455
Ritchie Bros,West Coast,(559) 752-3343,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,Tipton,CA,93272,dealer/auction,Auction,,,,45.118719,-84.938788
Ritchie Bros,West Texas,(432) 563-2005,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Yard,Midland,TX,79706,dealer/auction,Auction,,509 East County Road 120,,27.189864,-81.741021
Ritchie Bros,West Coast,(602) 269-5631,Kevin Donovan,KDonovan@ritchiebros.com,,,Heavy Equipment Auction,Phoenix,AZ,85043,dealer/auction,Auction,,,,37.796207,-113.367677
Ritchie Bros,Midwest,516-640-6878,Kevin Donovan,Kdonovan@ritchiebros.com,,,Heavy Equipment Auction,Medford,MN,55049,dealer/auction,Auction,Authorized,,,35.096054,-114.492157
Roadside Towing,FL - Miami,305-345-3577,Manager,roadsidetowing@gmail.com,https://www.roadsidetowingandrecovery.com,24/7,Oversized load transport and buses,Miami,FL,33170,Towing,,,,,25.052772,-82.666651
Robert Bodine (Independent),,562-761-7090,,N/A,,,Serves Southern CA,N/A,California (CA),N/A,GPS Technician,,,,,26.736450,-118.085553
Roberto Anderson,Plains,586-555-6582,,roberto.anderson@fleetinspect.com,,,Brake & suspension,Minneapolis,GA,47633,inspector,,,,Active,33.518294,-103.123135
Roberto Torres,South,510-555-9042,,roberto.torres@fleetinspect.com,,,EV expertise,Boston,KY,49612,inspector,,,,Inactive,44.426256,-103.455167
Roberts Truck Center,Southwest,(505) 243-7883,Brian Foster,info@robertstruck.com,,,International Dealer,Albuquerque,NM,87104,dealer/auction,Authorized,,1623 Aspen Ave NW,,24.547097,-92.108260
Roberts Truck Center,Southwest,(505) 325-3521,Todd Gohl,info@robertstruck.com,,,International Dealer,Farmington,NM,87401,dealer/auction,Authorized,,4850 Bloomfield Hwy,,27.752494,-83.067714
Roberts Truck Center,West Texas,(432) 697-2241,Sales Dept,info@robertstruck.com,,,International Dealer,Midland,TX,79706,dealer/auction,Authorized,,10101 W Interstate 20,,27.189864,-81.741021
Roberts Truck Center,West Texas,(806) 763-8213,Sales Dept,info@robertstruck.com,,,International Dealer,Lubbock,TX,79404,dealer/auction,Authorized,,4510 Avenue A,,31.599917,-108.345264
Rocky Mountain Locks,Mountain,303-555-5757,Dispatch,service@rockymountainlocks.com,,24/7,Llaves para motos de nieve y veh�culos todoterreno,Denver,CO,80205,Locksmiths,,,,,37.018232,-114.751728
Rory Farley (Independent),,405-503-7958,,N/A,,,,N/A,Oklahoma (OK),N/A,GPS Technician,,,,,26.736450,-118.085553
Rose City Lock & Safe,West Coast,503-555-5656,Tech Lead,info@rosecitylocksafe.com,,08:00-18:00,Cajas fuertes ign�fugas para documentos,Portland,OR,97209,Locksmiths,,,,,29.087849,-90.705922
RouteMatrix Pro,OR - Dallas,479-555-5755,Sophia Blake,service339@routematrixpro.com,,Mon-Sat,Cross-country routing,Cleveland,CO,54276,Dispatcher,,,,,34.826559,-83.602836
RouteMatrix Pro,CA - Miami,428-555-9999,Alex Hall,service920@routematrixpro.com,,24/7,Insurance liaison,Tucson,ID,10933,Dispatcher,,,,,35.708902,-84.887961
RouteMatrix Pro,NY - Cleveland,418-555-8830,Ethan Brooks,service177@routematrixpro.com,,Weekdays + Emergency,Port delivery coordination,Memphis,AZ,30084,Dispatcher,,,,,38.317547,-99.522092
RouteMatrix Pro,TN - San Antonio,224-555-7386,Avery Chen,service301@routematrixpro.com,,Mon-Sat,Cross-country routing,Seattle,CO,29444,Dispatcher,,,,,24.988328,-113.827319
RouteMatrix Pro,FL - Charlotte,848-555-6303,Sasha Ramirez,service934@routematrixpro.com,,Mon-Fri,Cross-country routing,Phoenix,WA,41621,Dispatcher,,,,,46.044674,-92.436462
RouteMatrix Pro,GA - Austin,455-555-9587,Carla Brooks,service179@routematrixpro.com,,24/7,Cross-country routing,Phoenix,NV,75274,Dispatcher,,,,,41.358496,-68.673282
RouteMatrix Pro,OH - San Diego,291-555-4266,Alex Lopez,service324@routematrixpro.com,,Weekdays + Emergency,Insurance liaison,San Diego,CO,64067,Dispatcher,,,,,37.618148,-123.355048
Royal Tire,,320-251-5340,,support@royaltire.com,https://www.royaltire.com,,Cobertura en todo Minnesota.,St. Cloud,MN,56303,Tires Services,,,,,25.609534,-75.180603
Rush Truck Center,KS - Kansas City,913-815-2400,Dispatch,service_kc@rushenterprises.com,,Mon-Fri,Soporte RushCare Rapid Parts,Olathe,KS,66061,Repair Shop,,,,,33.798908,-103.679539
Rush Truck Center,OK - Okla. City,405-782-3500,Mobile Tech,service_okc@rushenterprises.com,,24/7,Servicio m�vil disponible (405-782-3547),Okla. City,OK,73127,Repair Shop,,,,,28.427154,-121.905864
Rush Truck Centers,Southwest,(575) 528-5400,Sales Dept,sales@rushtruckcenters.com,,,Peterbilt / Commercial Trucks,Las Cruces,NM,88005,dealer/auction,Authorized,,2802 W Amador Ave,,43.516098,-96.091397
Rush Truck Centers,West Texas,(806) 378-8000,Sales Dept,sales@rushtruckcenters.com,,,Peterbilt Dealer,Amarillo,TX,79118,dealer/auction,Authorized,,8000 I-40 East,,37.041409,-112.410292
Rush Truck Centers,Southwest,(505) 839-3600,Sales Dept,sales@rushtruckcenters.com,,,Peterbilt / Commercial Trucks,Albuquerque,NM,87121,dealer/auction,Authorized,,6521 Hanover Rd NW,,42.676976,-112.416458
Rush Truck Centers,Southwest,(505) 599-8900,Sales Dept,sales@rushtruckcenters.com,,,Peterbilt / Commercial Trucks,Farmington,NM,87401,dealer/auction,Authorized,,1111 Madison Ln,,27.752494,-83.067714
Ryan (Orbital Custom Owner),,317-201-6888,,N/A,,,,Indianapolis,Indiana (IN),N/A,GPS Technician,,,,,25.592071,-88.120930
Ryan Blake,Midwest,708-555-9215,,ryan.blake@fleetinspect.com,,,ADAS calibrations,Salt Lake City,SD,30700,inspector,,,,Inactive,30.327822,-88.631909
Ryan Brinkley,,(901) 430-2598,,ryanbrinkleymis@gmail.com,,,,West Memphis,Arkansas (AR),72301,GPS Technician,,,,,38.552238,-96.658613
Ryan Miller,Midwest,715-555-2741,,ryan.miller@fleetinspect.com,,,ADAS calibrations,Seattle,NC,93545,inspector,,,,Active,28.372336,-121.722660
Sacramento Truck Center,West Coast,(916) 286-2000,Sales Dept,info@californiatruckcenters.com,,,Under CCTTS Group,Sacramento,CA,95838,dealer/auction,Dealer,,"100 Opportunity St, Sacramento, CA 95838v",,46.571126,-102.051073
Safehouse Locksmith,,212-757-1111,Service Dept,info@safehouselocksmith.com,,24/7,Programaci�n de llaves para Freightliner y camiones pesados,New York,NY,10036,Locksmiths,,,,,46.957739,-114.310090
Safety Net Installations,,702-550-9607,,Info@safetynetinstalls.com,,,No city/state provided,N/A,N/A,N/A,GPS Technician,,,,,26.736450,-118.085553
Salt City Locks,East Coast,315-555-7878,Owner,service@saltcitylocks.com,,24/7,Reparaci�n de cerraduras antiguas,Syracuse,NY,13204,Locksmiths,,,,,25.920088,-114.676012
San Antonio Heavy Towing,TX - San Antonio,210-985-9099,Service Mgr,dispatch@heavytowingsanantonio.com,https://heavytowingsanantonio.com,24/7,Truck recovery on I-35 and I-10 corridor,San Antonio,TX,78219,Towing,,,,,33.731175,-69.495518
San Francisco Locksmiths,West Coast,415-636-8027,Support,help@sanfranciscolocksmiths.net,,24/7,Servicios de emergencia en SF,San Francisco,CA,94103,Locksmiths,,,,,44.074118,-87.875245
Sandy Springs Locksmith,East Coast,404-256-3780,Front Desk,sales@sandyspringslocksmith.com,,24/7,Flotas comerciales,Atlanta,GA,30328,Locksmiths,,,,,31.923631,-105.783074
Scottsdale Lock & Key,West Coast,480-555-9696,Dispatch,service@scottsdalelock.com,,24/7,Cerraduras para propiedades de golf,Scottsdale,AZ,85251,Locksmiths,,,,,33.630630,-115.797892
Service Tire Truck Centers,,610-954-8473,,dispatch@sttc.com,https://www.sttc.com,,Sede principal. Expertos Michelin.,Bethlehem,PA,18017,Tires Services,,,,,38.340070,-118.824659
Service Tire Truck Centers,,856-235-5151,,nj@sttc.com,https://www.sttc.com,,Cobertura NJ Turnpike.,Mount Laurel,NJ,8054,Tires Services,,,,,45.861580,-68.829698
Service Tire Truck Centers,,717-764-1100,,york@sttc.com,https://www.sttc.com,,Corredor log�stico I-83.,York,PA,17406,Tires Services,,,,,45.834576,-88.248268
Sevan Locks & Doors,West Coast,206-274-7061,Manager,contact@sevanlocksanddoors.com,,07:00-22:00,Puertas de garaje y cerraduras,Seattle,WA,98125,Locksmiths,,,,,45.713914,-69.551613
Sherlock Locksmith,West Coast,916-572-7898,Dispatch,support@sherlocklocksmith.com,,24/7,Residencial valle central,Sacramento,CA,95814,Locksmiths,,,,,33.081976,-75.416591
Sienna Brooks,Mountain,720-555-9932,,s.brooks@techlocinspections.com,,,Battery diagnostics,Denver,CO,80202,inspector,,,,Active,36.683919,-86.468949
Sienna Chen,Southwest,754-555-3692,,sienna.chen@fleetinspect.com,,,DOT level 1 certified,Salt Lake City,NC,62726,inspector,,,,Inactive,38.245260,-112.044865
Sienna Delgado,Pacific Northwest,462-555-8953,,sienna.delgado@fleetinspect.com,,,Battery diagnostics,Cincinnati,IA,89717,inspector,,,,Active,29.417073,-81.371653
Sienna Delgado,Central USA,550-555-9261,,sienna.delgado@fleetinspect.com,,,Hazmat cert,Seattle,TX,54557,inspector,,,,Active,43.653203,-123.018280
Sienna Harris,South Florida,445-555-4251,,sienna.harris@fleetinspect.com,,,Brake & suspension,Minneapolis,UT,87920,inspector,,,,Inactive,44.428525,-114.538506
Sienna Vargas,Gulf Coast,234-555-7977,,sienna.vargas@fleetinspect.com,,,DOT level 1 certified,Portland,NE,14900,inspector,,,,Active,27.513973,-122.243572
Sienna Wilson,Gulf Coast,600-555-3284,,sienna.wilson@fleetinspect.com,,,Refrigerated truck specialist,Denver,CO,81237,inspector,,,,Active,28.838531,-123.076106
Sierra Locks Inc.,West Coast,775-555-8899,Front Desk,reno@sierralocks.com,,24/7,Casas rodantes y veh�culos,Reno,NV,89501,Locksmiths,,,,,43.123151,-110.905059
Signal Dispatch,NY - Denver,633-555-8744,Jordan Ramirez,service679@signaldispatch.com,,24/7,Escalations & after-hours,Orlando,CA,97583,Dispatcher,,,,,40.911983,-75.811362
Signal Dispatch,WA - Las Vegas,322-555-5294,Avery Chen,service922@signaldispatch.com,,Weekdays + Emergency,Team drivers pairing,Raleigh,PA,58190,Dispatcher,,,,,40.859026,-121.966614
Signal Dispatch,CA - Dallas,517-555-8184,Ryan Moore,service380@signaldispatch.com,,Weekdays + Emergency,Insurance liaison,Phoenix,TX,68612,Dispatcher,,,,,31.835189,-75.022773
Signal Dispatch,WA - Charlotte,694-555-3648,Mateo Hall,service752@signaldispatch.com,,24/7,Spanish + English support,Buffalo,TN,58765,Dispatcher,,,,,35.491366,-79.951625
Signal Dispatch,NY - Tucson,800-555-8785,Sophia Hall,service367@signaldispatch.com,,Mon-Sat,Insurance liaison,Las Vegas,AZ,19724,Dispatcher,,,,,41.651425,-76.362337
Signal Dispatch,AZ - Buffalo,591-555-8619,Jordan King,service171@signaldispatch.com,,Weekdays + Emergency,Multi-tenant routing,Orlando,AZ,28714,Dispatcher,,,,,35.898314,-97.084366
Signal Dispatch,WA - Cleveland,435-555-6329,Daniela Diaz,service877@signaldispatch.com,,24/7 + Hotshots,Spanish + English support,Denver,UT,69714,Dispatcher,,,,,32.666081,-83.667811
Signal Dispatch,AZ - Nashville,656-555-1235,Avery Chen,service275@signaldispatch.com,,Weekdays + Emergency,Spanish + English support,Seattle,CO,46760,Dispatcher,,,,,28.424221,-104.498648
Signal Dispatch,PA - Memphis,722-555-1747,Evan Hall,service695@signaldispatch.com,,24/7 + Hotshots,Routes field partners,Nashville,NY,96607,Dispatcher,,,,,34.850226,-114.537374
Signal Dispatch,NC - San Francisco,813-555-7884,Mateo Blake,service696@signaldispatch.com,,24/7 + Hotshots,Team drivers pairing,Dallas,AZ,65755,Dispatcher,,,,,38.387521,-83.203039
Signal Dispatch,NV - Boise,234-555-6488,Alex Hall,service671@signaldispatch.com,,Mon-Sat,Overnight dispatch,Chicago,PA,71087,Dispatcher,,,,,34.324454,-105.464234
Signal Dispatch,TX - San Francisco,792-555-8590,Sophia Torres,service342@signaldispatch.com,,Mon-Fri,Dedicated fleet support,Portland,CO,28838,Dispatcher,,,,,27.855061,-111.852036
Signal Dispatch,PA - Detroit,552-555-6666,Maria Moore,service663@signaldispatch.com,,Mon-Sat,Dedicated fleet support,San Antonio,TN,13893,Dispatcher,,,,,47.684485,-121.397929
Signal Dispatch,UT - Salt Lake City,790-555-6006,Sophia Blake,service143@signaldispatch.com,,24/7,Insurance liaison,San Francisco,GA,47204,Dispatcher,,,,,31.313383,-114.057638
Silicon Valley Keys,West Coast,408-555-3322,Manager,svc@svkeys.com,,24/7,Cerraduras inteligentes y dom�tica,San Jose,CA,95125,Locksmiths,,,,,32.314916,-86.843415
Silver State Locks,West Coast,775-555-9999,Manager,service@silverstatelocks.com,,24/7,Instalaci�n de cerraduras con teclado,Reno,NV,89511,Locksmiths,,,,,38.822902,-83.406862
Silver State Towing,Mountain West,(775) 348-8333,Dispatch,No@gmail.com,silverstatetow.com,24/7,Heavy Duty & Roadside,Reno,NV,89502,Towing,,,,,30.822007,-99.374043
Snider Fleet Solutions,,336-691-5480,,dispatch@sniderfleet.com,https://www.sniderfleet.com,,Fuerte en el sureste y atl�ntico.,Greensboro,NC,27409,Tires Services,,,,,44.848157,-95.582704
Snider Fleet Solutions,,404-696-2244,,atlanta@sniderfleet.com,https://www.sniderfleet.com,,Hub principal de distribuci�n.,Atlanta,GA,30336,Tires Services,,,,,34.362376,-121.966382
Snider Fleet Solutions,,704-596-7311,,charlotte@sniderfleet.com,https://www.sniderfleet.com,,Servicio mec�nico m�vil incluido.,Charlotte,NC,28213,Tires Services,,,,,27.232936,-104.083757
Sofia Lewis,Plains,968-555-2550,,sofia.lewis@fleetinspect.com,,,ECM diagnostics,Cincinnati,CO,47792,inspector,,,,Active,34.823526,-110.826621
Sofia Wright,Northeast,690-555-8553,,sofia.wright@fleetinspect.com,,,EV expertise,Detroit,IA,74923,inspector,,,,Active,37.908003,-109.689773
Somet Truck Center,East Coast,(908) 943-9000,Tatiana,info@somettruckcenter.com,,,Commercial Transportation,Elizabeth,NJ,7201,dealer/auction,Dealer,Unauthorized,,,37.168027,-106.499226
Southern Lock Pros,East Coast,843-555-3344,Dispatch,service@southernlockpros.com,,24/7,Hist�rico y comercial,Charleston,SC,29401,Locksmiths,,,,,34.613570,-120.215902
Southern Tire Mart,,615-256-8473,,nashville@stm-tires.com,https://www.stmtires.com,,Hub log�stico clave en I-65 e I-40.,Nashville,TN,37207,Tires Services,,,,,31.852390,-107.407879
Southern Tire Mart,,601-373-8888,,info@stm-tires.com,https://www.stmtires.com,,Sede central. Servicio completo de flota.,Jackson,MS,39201,Tires Services,,,,,40.739890,-98.781734
Southern Tire Mart,,702-643-8473,,lasvegas@stm-tires.com,https://www.stmtires.com,,Servicio r�pido en I-15. Stock gigante.,Las Vegas,NV,89115,Tires Services,,,,,24.551410,-90.211351
Southern Tire Mart,,404-361-8473,,atlanta@stm-tires.com,https://www.stmtires.com,,Cerca del aeropuerto de Atlanta. Mec�nica m�vil.,Forest Park,GA,30297,Tires Services,,,,,41.765314,-83.732395
Southern Tire Mart,,877-786-8473,,dispatch@stm-tires.com,https://www.stmtires.com,,Red independiente #1 en USA. Abierto 24/7.,Dallas,TX,75247,Tires Services,,,,,27.798599,-124.454832
Sp Agent (Matt),,417-629-6356,,Autotransportservices417@gmail.com,,,,Joplin,Missouri (MO),64801,GPS Technician,,,,,45.344403,-104.375259
Speedco (Love's),,800-655-6837,,dispatch@speedco.com,https://www.loves.com/speedco,,Punto cr�tico cerca de Chicago I-90/I-80.,Gary,IN,46406,Tires Services,,,,,31.821347,-111.883576
Speedco (Love's),,800-655-6837,,support@speedco.com,https://www.loves.com/speedco,,Cambio de aceite y llantas express en ruta I-40.,Amarillo,TX,79108,Tires Services,,,,,39.419979,-120.128951
Spencer Ingram (Titan Voltage),,208-408-3633,,spencer@titanvoltage.com,,,,Boise,Idaho (ID),N/A,GPS Technician,,,,,41.706058,-119.823418
Steel City Safes,East Coast,412-555-0404,Manager,sales@steelcitysafes.com,,09:00-17:00,Cajas fuertes de alta seguridad,Pittsburgh,PA,15219,Locksmiths,,,,,28.465550,-118.087211
Steve Ossler,,708-250-7241,,SteveOsslerInstaller@outlook.com,,,,Chicago,Illinois (IL),60164,GPS Technician,,,,,27.224024,-120.872787
STR Towing & Recovery,TN - Nashville,615-764-9327,Dispatch,dispatch@strtow.com,https://strtow.com,24/7,Heavy duty specialists in Middle TN,Nashville,TN,37013,Towing,,,,,48.279040,-96.508519
Strip Access Control,West Coast,702-555-6161,Tech,support@stripaccess.com,,24/7,Cerraduras electr�nicas para casinos,Las Vegas,NV,89101,Locksmiths,,,,,44.701139,-124.003333
Summit County Keys,East Coast,330-555-8080,Dispatch,info@summitcountykeys.com,,24/7,Automotriz para veh�culos pesados,Akron,OH,44308,Locksmiths,,,,,29.642342,-90.523836
Summit Ops Center,CO - San Antonio,793-555-2364,Elena Torres,service838@summitopscenter.com,,24/7,Routes field partners,Buffalo,AZ,53629,Dispatcher,,,,,30.070999,-101.224647
Summit Ops Center,TX - Atlanta,898-555-6654,Daniela Lopez,service759@summitopscenter.com,,Mon-Fri,Hazmat load handling,Raleigh,MI,35300,Dispatcher,,,,,48.339183,-91.325861
Summit Ops Center,TX - Miami,775-555-4549,Alex Blake,service171@summitopscenter.com,,Mon-Fri,Escalations & after-hours,Nashville,TX,66400,Dispatcher,,,,,38.989341,-101.192366
Summit Ops Center,NE - Austin,516-555-3910,Carla Moore,service678@summitopscenter.com,,Mon-Fri,Multi-tenant routing,Dallas,CO,33002,Dispatcher,,,,,28.153538,-68.444183
Summit Ops Center,MO - Cleveland,665-555-2293,Daniela Lopez,service732@summitopscenter.com,,Mon-Sat,Team drivers pairing,Tucson,UT,64181,Dispatcher,,,,,28.685255,-72.283632
Summit Ops Center,TN - Kansas City,765-555-1406,Isabella Chen,service264@summitopscenter.com,,Weekdays + Emergency,High-volume brokerage,San Francisco,NE,10711,Dispatcher,,,,,48.937014,-95.740405
Summit Ops Center,ID - Kansas City,428-555-5128,Mateo King,service51@summitopscenter.com,,Weekdays + Emergency,Load board management,San Antonio,UT,90158,Dispatcher,,,,,34.095777,-81.741219
Summit Ops Center,NV - Minneapolis,583-555-7359,Taylor Torres,service202@summitopscenter.com,,24/7,Spanish + English support,Houston,OH,93495,Dispatcher,,,,,29.979675,-75.874156
Summit Ops Center,ID - Tucson,930-555-8119,Luis Ramirez,service788@summitopscenter.com,,Mon-Fri,Load board management,San Diego,NE,82677,Dispatcher,,,,,30.615510,-98.208700
Sun Valley Safes,West Coast,602-555-6464,Dispatch,contact@sunvalleysafes.com,,24/7,Venta de cajas de seguridad grandes,Phoenix,AZ,85013,Locksmiths,,,,,31.073521,-100.468865
Sunbelt Command,CA - Portland,990-555-5773,Sophia Young,service145@sunbeltcommand.com,,24/7,Dedicated fleet support,Seattle,GA,63726,Dispatcher,,,,,47.207682,-110.862377
Sunbelt Command,MO - Memphis,394-555-1100,Noah Chen,service69@sunbeltcommand.com,,Weekdays + Emergency,Hazmat load handling,Kansas City,NE,38014,Dispatcher,,,,,48.058228,-113.521816
Sunbelt Command,NV - Tucson,385-555-1504,Mateo Ramirez,service321@sunbeltcommand.com,,24/7,Team drivers pairing,Detroit,ID,39465,Dispatcher,,,,,26.525577,-110.987436
Sunbelt Command,MN - Orlando,831-555-2849,Noah Ramirez,service753@sunbeltcommand.com,,Mon-Fri,Routes field partners,Dallas,NV,96240,Dispatcher,,,,,26.066352,-117.520609
